id,user,uid,version,changeset,timestamp 
264645073,twinn,2722935,3,49412464,2017-06-10T04:27:56Z
264645074,abDoug,3789884,2,40119340,2016-06-18T16:22:47Z
264645075,abDoug,3789884,3,40119340,2016-06-18T16:22:47Z
264645076,abDoug,3789884,2,40119340,2016-06-18T16:22:48Z
264645077,danstante,697591,1,20938370,2014-03-05T20:52:43Z
264645078,abDoug,3789884,5,50890210,2017-08-06T16:50:57Z
264645079,abDoug,3789884,2,40118437,2016-06-18T15:29:04Z
264645082,sbrown,361745,2,35451445,2015-11-20T00:47:01Z
264650209,sbrown,361745,2,35451445,2015-11-20T00:46:58Z
264650211,arming_telenav,4827171,4,48332744,2017-05-02T11:41:44Z
264650212,sbrown,361745,2,35451445,2015-11-20T00:46:59Z
264650214,danstante,697591,1,20938906,2014-03-05T21:21:10Z
264810895,abDoug,3789884,2,49365527,2017-06-08T12:06:19Z
264810896,marinad_telenav,3277198,6,44866138,2017-01-03T09:38:49Z
264810897,sbrown,361745,2,22973210,2014-06-16T22:24:57Z
264810898,marinad_telenav,3277198,3,44866138,2017-01-03T09:38:49Z
264812273,sbrown,361745,2,35451445,2015-11-20T00:47:03Z
264812274,marinad_telenav,3277198,5,44873992,2017-01-03T15:21:01Z
264812505,abDoug,3789884,2,42150844,2016-09-14T14:17:29Z
264812507,abDoug,3789884,2,42150844,2016-09-14T14:17:29Z
264812510,Zippanova,31437,1,20958279,2014-03-06T20:48:44Z
264812512,Zippanova,31437,1,20958279,2014-03-06T20:48:44Z
264814993,MuzikMachine,1820014,4,32653158,2015-07-15T14:28:10Z
264814994,sbrown,361745,3,35453940,2015-11-20T04:39:38Z
264814995,MuzikMachine,1820014,4,32654556,2015-07-15T15:27:16Z
264814998,yurasi,3526564,5,46180280,2017-02-17T22:47:10Z
264977596,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264977599,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264977601,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264977603,JamesBadger,901180,2,48107719,2017-04-25T02:56:54Z
264977605,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264977606,JamesBadger,901180,2,48107719,2017-04-25T02:56:54Z
264977608,JamesBadger,901180,2,21563208,2014-04-08T01:33:53Z
264977610,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264977612,JamesBadger,901180,2,21563208,2014-04-08T01:33:53Z
264977613,JamesBadger,901180,1,20980122,2014-03-08T00:12:12Z
264978804,abDoug,3789884,2,48481304,2017-05-07T17:52:42Z
264978805,abDoug,3789884,2,39271233,2016-05-12T15:57:50Z
264979471,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979472,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979473,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979474,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979475,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979476,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979477,JamesBadger,901180,1,20980312,2014-03-08T00:34:00Z
264979478,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979479,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979480,JamesBadger,901180,2,21411331,2014-03-31T01:35:25Z
264979481,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979482,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979483,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979484,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979485,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979486,kotelmach,2762624,2,29522501,2015-03-16T17:14:22Z
264979488,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979489,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979490,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979491,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979492,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979493,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979494,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979495,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979496,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979497,JamesBadger,901180,1,20980312,2014-03-08T00:34:01Z
264979498,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979499,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979500,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979501,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979502,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979503,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979504,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979505,JamesBadger,901180,1,20980312,2014-03-08T00:34:02Z
264979506,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264979507,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264979508,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264979509,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264979510,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264979511,JamesBadger,901180,1,20980312,2014-03-08T00:34:03Z
264981541,JamesBadger,901180,1,20980391,2014-03-08T00:44:02Z
264981542,JamesBadger,901180,6,41244271,2016-08-04T18:14:21Z
264981543,JamesBadger,901180,4,41244271,2016-08-04T18:14:20Z
264981544,JamesBadger,901180,5,22415566,2014-05-18T22:03:09Z
264981545,JamesBadger,901180,4,22415566,2014-05-18T22:03:10Z
264981546,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981547,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981548,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981549,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981550,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981551,abDoug,3789884,2,48261778,2017-04-29T17:36:19Z
264981552,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981553,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981554,JamesBadger,901180,2,20980482,2014-03-08T00:57:27Z
264981555,JamesBadger,901180,2,21543838,2014-04-07T02:34:11Z
264981556,JamesBadger,901180,2,21543838,2014-04-07T02:34:11Z
264981557,samely,2512300,3,40831631,2016-07-18T19:11:30Z
264981558,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981559,samely,2512300,3,40831631,2016-07-18T19:11:30Z
264981560,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981561,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981562,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981563,JamesBadger,901180,2,20980482,2014-03-08T00:57:26Z
264981564,JamesBadger,901180,3,21563160,2014-04-08T01:21:41Z
264982287,Bootprint,76077,4,44914813,2017-01-05T03:40:44Z
264982288,JamesBadger,901180,3,46939322,2017-03-17T19:31:21Z
264982290,abDoug,3789884,2,39379246,2016-05-17T15:10:38Z
264982291,JamesBadger,901180,2,48108968,2017-04-25T04:14:42Z
264982292,abDoug,3789884,2,39379246,2016-05-17T15:10:38Z
264982293,abDoug,3789884,2,39270251,2016-05-12T15:17:51Z
264982294,JamesBadger,901180,1,20980468,2014-03-08T00:55:16Z
264982295,Bootprint,76077,2,44914813,2017-01-05T03:40:45Z
264982297,abDoug,3789884,5,44925808,2017-01-05T14:14:33Z
264982298,JamesBadger,901180,2,46939322,2017-03-17T19:31:21Z
264982299,abDoug,3789884,9,44925940,2017-01-05T14:20:09Z
264983384,JamesBadger,901180,2,21563371,2014-04-08T02:08:13Z
264983422,JamesBadger,901180,1,20980594,2014-03-08T01:15:09Z
264983423,abDoug,3789884,3,43974907,2016-11-27T00:44:51Z
264983424,JamesBadger,901180,1,20980594,2014-03-08T01:15:09Z
265096023,abDoug,3789884,2,43285613,2016-10-30T15:24:55Z
265096024,abDoug,3789884,3,47986150,2017-04-20T22:16:22Z
265096026,Brendan Chapman,5528195,3,47116068,2017-03-24T06:44:38Z
265096679,danstante,697591,1,20993760,2014-03-08T20:09:26Z
265096680,danstante,697591,1,20993760,2014-03-08T20:09:26Z
265516450,JamesBadger,901180,3,21488353,2014-04-04T05:20:43Z
265516451,hoserab,5722347,3,50444892,2017-07-21T00:46:46Z
265516452,abDoug,3789884,3,39385304,2016-05-17T19:31:11Z
265516453,JamesBadger,901180,1,21036130,2014-03-10T22:50:10Z
265516454,colindt,2406578,3,26334883,2014-10-26T04:20:30Z
265516455,JamesBadger,901180,1,21036130,2014-03-10T22:50:10Z
265516456,JamesBadger,901180,2,21036551,2014-03-10T23:26:55Z
265516457,JamesBadger,901180,1,21036130,2014-03-10T22:50:11Z
265519328,JamesBadger,901180,2,28475951,2015-01-28T22:16:22Z
265519330,JamesBadger,901180,2,28475951,2015-01-28T22:16:21Z
265519332,kpgokeef,2029784,2,21734068,2014-04-16T17:14:16Z
265519333,JamesBadger,901180,2,28475951,2015-01-28T22:16:25Z
265519334,JamesBadger,901180,2,21488353,2014-04-04T05:20:43Z
265519336,JamesBadger,901180,2,28475951,2015-01-28T22:16:24Z
265519337,JamesBadger,901180,3,28475951,2015-01-28T22:16:26Z
265519338,JamesBadger,901180,1,21036254,2014-03-10T23:00:48Z
265519340,JamesBadger,901180,1,21036254,2014-03-10T23:00:48Z
265519342,JamesBadger,901180,2,28475951,2015-01-28T22:16:25Z
265519343,JamesBadger,901180,2,28475951,2015-01-28T22:16:25Z
265519344,JamesBadger,901180,1,21036254,2014-03-10T23:00:48Z
265519346,JamesBadger,901180,1,21036254,2014-03-10T23:00:48Z
265519347,JamesBadger,901180,3,28475951,2015-01-28T22:16:25Z
265519348,JamesBadger,901180,2,28475951,2015-01-28T22:16:25Z
265519349,JamesBadger,901180,2,28475951,2015-01-28T22:16:25Z
265519351,JamesBadger,901180,3,21488382,2014-04-04T05:23:37Z
265519352,JamesBadger,901180,1,21036254,2014-03-10T23:00:49Z
265519354,JamesBadger,901180,3,21488382,2014-04-04T05:23:37Z
265519355,JamesBadger,901180,1,21036254,2014-03-10T23:00:49Z
265519356,JamesBadger,901180,1,21036254,2014-03-10T23:00:49Z
265519358,JamesBadger,901180,2,21481589,2014-04-03T18:19:18Z
265519359,JamesBadger,901180,2,21481589,2014-04-03T18:19:18Z
265519360,JamesBadger,901180,2,21481589,2014-04-03T18:19:18Z
265519362,JamesBadger,901180,2,21481589,2014-04-03T18:19:18Z
265519363,JamesBadger,901180,2,21481589,2014-04-03T18:19:18Z
265519365,JamesBadger,901180,1,21036254,2014-03-10T23:00:49Z
265519366,JamesBadger,901180,2,28475951,2015-01-28T22:16:21Z
265520899,JamesBadger,901180,2,21036356,2014-03-10T23:09:14Z
265520900,JamesBadger,901180,1,21036290,2014-03-10T23:03:29Z
265520901,hoserab,5722347,4,50444892,2017-07-21T00:46:46Z
265521093,JamesBadger,901180,4,28475951,2015-01-28T22:16:21Z
265521094,JamesBadger,901180,2,28475951,2015-01-28T22:16:21Z
265521095,kpgokeef,2029784,2,21898514,2014-04-24T01:14:38Z
265521096,JamesBadger,901180,4,28475951,2015-01-28T22:16:21Z
265521097,kpgokeef,2029784,2,21898514,2014-04-24T01:14:38Z
265521098,JamesBadger,901180,1,21036356,2014-03-10T23:09:13Z
265521099,JamesBadger,901180,3,28475951,2015-01-28T22:16:22Z
265521100,JamesBadger,901180,3,28475951,2015-01-28T22:16:25Z
265521101,JamesBadger,901180,3,28475951,2015-01-28T22:16:25Z
265521102,kpgokeef,2029784,2,21677357,2014-04-14T02:05:30Z
265521103,JamesBadger,901180,1,21036356,2014-03-10T23:09:13Z
265521104,kpgokeef,2029784,2,21677344,2014-04-14T02:03:55Z
265521105,JamesBadger,901180,2,21481087,2014-04-03T17:45:15Z
265521106,JamesBadger,901180,2,21481087,2014-04-03T17:45:16Z
265521107,JamesBadger,901180,2,21481087,2014-04-03T17:45:16Z
265825298,abDoug,3789884,3,39379122,2016-05-17T15:06:23Z
265825299,abDoug,3789884,3,39379122,2016-05-17T15:06:23Z
265825300,abDoug,3789884,2,39441471,2016-05-20T04:51:43Z
265825302,andrewpmk,1679,1,21068809,2014-03-12T17:52:53Z
265825305,andrewpmk,1679,1,21068809,2014-03-12T17:52:53Z
265825307,abDoug,3789884,2,39379091,2016-05-17T15:05:20Z
265825308,abDoug,3789884,2,39379091,2016-05-17T15:05:20Z
265825334,Xrkot,6454246,3,51047548,2017-08-12T00:40:29Z
265825368,andrewpmk,1679,1,21068841,2014-03-12T17:54:05Z
265825403,abDoug,3789884,2,43247512,2016-10-28T14:23:40Z
265825405,andrewpmk,1679,1,21068857,2014-03-12T17:54:32Z
265825840,abDoug,3789884,2,43034456,2016-10-20T14:55:44Z
265825842,abDoug,3789884,2,43034456,2016-10-20T14:55:44Z
265825844,abDoug,3789884,2,43034456,2016-10-20T14:55:43Z
265826032,andrewpmk,1679,1,21068902,2014-03-12T17:56:43Z
265826033,andrewpmk,1679,1,21068902,2014-03-12T17:56:43Z
265826034,andrewpmk,1679,1,21068902,2014-03-12T17:56:43Z
265826035,andrewpmk,1679,1,21068902,2014-03-12T17:56:43Z
265826055,andrewpmk,1679,1,21068913,2014-03-12T17:57:04Z
265826056,abDoug,3789884,2,43987142,2016-11-27T16:42:17Z
265826072,abDoug,3789884,2,39479464,2016-05-22T01:43:48Z
265826073,abDoug,3789884,2,39479464,2016-05-22T01:43:48Z
265826075,abDoug,3789884,2,39479464,2016-05-22T01:43:48Z
265826166,andrewpmk,1679,1,21068955,2014-03-12T17:58:40Z
265826714,andrewpmk,1679,1,21068987,2014-03-12T18:00:07Z
265826715,andrewpmk,1679,1,21068987,2014-03-12T18:00:07Z
265888491,andrewpmk,1679,1,21075388,2014-03-13T00:38:36Z
265888492,andrewpmk,1679,1,21075388,2014-03-13T00:38:36Z
265888505,andrewpmk,1679,1,21075397,2014-03-13T00:40:00Z
265888506,andrewpmk,1679,1,21075397,2014-03-13T00:40:00Z
265888507,andrewpmk,1679,1,21075397,2014-03-13T00:40:00Z
265888508,abDoug,3789884,2,39365914,2016-05-17T00:36:41Z
265888509,abDoug,3789884,2,39365914,2016-05-17T00:36:41Z
265888519,abDoug,3789884,3,39365914,2016-05-17T00:36:41Z
265888523,andrewpmk,1679,1,21075402,2014-03-13T00:40:56Z
265888535,abDoug,3789884,2,43986106,2016-11-27T15:53:54Z
265888537,andrewpmk,1679,1,21075411,2014-03-13T00:42:03Z
265888538,marinad_telenav,3277198,3,44206745,2016-12-06T11:24:16Z
265888539,andrewpmk,1679,1,21075411,2014-03-13T00:42:03Z
265888541,andrewpmk,1679,1,21075411,2014-03-13T00:42:03Z
265888562,andrewpmk,1679,1,21075415,2014-03-13T00:42:40Z
265888571,abDoug,3789884,2,42233299,2016-09-17T19:07:08Z
265888742,andrewpmk,1679,1,21075448,2014-03-13T00:47:51Z
265888744,andrewpmk,1679,1,21075448,2014-03-13T00:47:51Z
265888745,abDoug,3789884,2,39399205,2016-05-18T12:16:42Z
265888746,andrewpmk,1679,1,21075448,2014-03-13T00:47:51Z
265888747,abDoug,3789884,2,39399205,2016-05-18T12:16:41Z
265888748,abDoug,3789884,2,47594019,2017-04-09T14:11:58Z
265888799,andrewpmk,1679,1,21075453,2014-03-13T00:48:12Z
265888841,andrewpmk,1679,1,21075462,2014-03-13T00:49:07Z
265888842,andrewpmk,1679,1,21075462,2014-03-13T00:49:07Z
265888843,andrewpmk,1679,1,21075462,2014-03-13T00:49:07Z
265888844,andrewpmk,1679,1,21075462,2014-03-13T00:49:07Z
265888845,andrewpmk,1679,1,21075462,2014-03-13T00:49:07Z
265888957,andrewpmk,1679,1,21075478,2014-03-13T00:51:02Z
265888995,andrewpmk,1679,1,21075486,2014-03-13T00:52:12Z
266636946,gormur,103253,1,21141488,2014-03-16T18:12:03Z
266636947,gormur,103253,1,21141488,2014-03-16T18:12:03Z
266698580,abDoug,3789884,2,39441288,2016-05-20T04:28:36Z
266698760,abDoug,3789884,5,39441288,2016-05-20T04:28:37Z
266698811,abDoug,3789884,3,39256043,2016-05-12T02:09:56Z
266698849,abDoug,3789884,3,45054632,2017-01-10T16:11:56Z
266698851,JamesBadger,901180,5,49036793,2017-05-28T03:59:29Z
266698852,JamesBadger,901180,3,49036748,2017-05-28T03:53:52Z
266698854,andrewpmk,1679,1,21145674,2014-03-16T21:51:15Z
266956985,andrewpmk,1679,1,21166443,2014-03-18T01:17:57Z
266956986,andrewpmk,1679,1,21166443,2014-03-18T01:17:57Z
266956987,andrewpmk,1679,1,21166443,2014-03-18T01:17:57Z
266956988,andrewpmk,1679,1,21166443,2014-03-18T01:17:57Z
266957025,andrewpmk,1679,1,21166446,2014-03-18T01:18:24Z
266957026,andrewpmk,1679,1,21166446,2014-03-18T01:18:25Z
266957042,andrewpmk,1679,1,21166451,2014-03-18T01:19:06Z
266957152,andrewpmk,1679,1,21166473,2014-03-18T01:22:07Z
266957153,andrewpmk,1679,1,21166475,2014-03-18T01:22:28Z
266957235,andrewpmk,1679,1,21166483,2014-03-18T01:23:55Z
266957282,andrewpmk,1679,1,21166497,2014-03-18T01:27:12Z
267036486,JamesBadger,901180,2,48108968,2017-04-25T04:14:42Z
267036487,andrewpmk,1679,1,21173844,2014-03-18T13:11:27Z
267036488,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036489,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036490,kpgokeef,2029784,2,21721312,2014-04-16T02:35:45Z
267036491,kpgokeef,2029784,2,21676732,2014-04-14T00:39:09Z
267036492,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036493,abDoug,3789884,2,44925669,2017-01-05T14:08:13Z
267036494,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036495,kpgokeef,2029784,3,22282039,2014-05-12T00:41:36Z
267036496,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036497,andrewpmk,1679,1,21173844,2014-03-18T13:11:28Z
267036914,kpgokeef,2029784,2,21853468,2014-04-22T02:27:18Z
267036916,karitotp,2748195,2,32765104,2015-07-20T22:00:49Z
267036921,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036923,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036925,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036926,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036928,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036930,andrewpmk,1679,1,21173886,2014-03-18T13:14:09Z
267036932,kpgokeef,2029784,2,22282039,2014-05-12T00:41:38Z
267036934,JamesBadger,901180,2,48108968,2017-04-25T04:14:42Z
267036936,JamesBadger,901180,2,48108968,2017-04-25T04:14:42Z
267036938,kpgokeef,2029784,2,21853468,2014-04-22T02:27:18Z
267036939,andrewpmk,1679,1,21173886,2014-03-18T13:14:10Z
267036941,andrewpmk,1679,1,21173886,2014-03-18T13:14:10Z
267037008,andrewpmk,1679,1,21173902,2014-03-18T13:14:53Z
267037009,andrewpmk,1679,1,21173902,2014-03-18T13:14:53Z
267037010,JamesBadger,901180,4,48108968,2017-04-25T04:14:42Z
267041792,andrewpmk,1679,1,21174721,2014-03-18T13:58:26Z
267041793,andrewpmk,1679,1,21174721,2014-03-18T13:58:26Z
267041794,andrewpmk,1679,1,21174721,2014-03-18T13:58:26Z
267041795,abDoug,3789884,2,43037782,2016-10-20T16:32:09Z
267041855,abDoug,3789884,2,43033948,2016-10-20T14:40:39Z
267041936,abDoug,3789884,3,39131390,2016-05-05T22:27:04Z
267041937,andrewpmk,1679,1,21174761,2014-03-18T13:59:59Z
267041938,andrewpmk,1679,1,21174761,2014-03-18T13:59:59Z
267042213,andrewpmk,1679,1,21174779,2014-03-18T14:00:36Z
267042214,andrewpmk,1679,1,21174779,2014-03-18T14:00:36Z
267042921,abDoug,3789884,2,41110587,2016-07-29T14:13:37Z
267042923,abDoug,3789884,2,41110725,2016-07-29T14:20:15Z
267043258,andrewpmk,1679,1,21174807,2014-03-18T14:02:02Z
267044034,andrewpmk,1679,1,21174827,2014-03-18T14:03:16Z
267044035,abDoug,3789884,3,47825474,2017-04-15T21:35:23Z
267044877,abDoug,3789884,2,47444269,2017-04-04T14:26:05Z
267044880,andrewpmk,1679,1,21174854,2014-03-18T14:04:23Z
267411436,marinad_telenav,3277198,2,44416258,2016-12-15T07:52:28Z
267411437,marinad_telenav,3277198,2,44416258,2016-12-15T07:52:28Z
267411467,abDoug,3789884,2,41111013,2016-07-29T14:30:31Z
267411468,abDoug,3789884,2,41111013,2016-07-29T14:30:31Z
267411514,andrewpmk,1679,1,21209889,2014-03-20T13:19:24Z
267411547,abDoug,3789884,2,40767526,2016-07-15T19:34:32Z
267411548,abDoug,3789884,2,40767623,2016-07-15T19:40:23Z
267411637,abDoug,3789884,2,40767193,2016-07-15T19:17:59Z
267411876,abDoug,3789884,2,41111013,2016-07-29T14:30:30Z
267412083,abDoug,3789884,2,39479545,2016-05-22T02:01:49Z
267412131,andrewpmk,1679,1,21210036,2014-03-20T13:29:07Z
267412132,andrewpmk,1679,1,21210036,2014-03-20T13:29:07Z
267412292,kartler175,834127,3,41312621,2016-08-07T21:43:38Z
267412305,abDoug,3789884,3,47887546,2017-04-17T23:17:34Z
267412322,abDoug,3789884,2,42377125,2016-09-23T15:22:23Z
267417461,abDoug,3789884,2,47903861,2017-04-18T12:07:47Z
267417463,abDoug,3789884,2,47154370,2017-03-25T14:49:39Z
267417464,andrewpmk,1679,1,21210707,2014-03-20T14:16:54Z
267417465,andrewpmk,1679,1,21210707,2014-03-20T14:16:54Z
267417466,andrewpmk,1679,1,21210707,2014-03-20T14:16:54Z
267417521,abDoug,3789884,2,47699374,2017-04-12T15:57:00Z
267417522,andrewpmk,1679,1,21210731,2014-03-20T14:17:47Z
267417566,abDoug,3789884,2,47694091,2017-04-12T13:20:38Z
267417581,abDoug,3789884,2,41988223,2016-09-07T19:53:03Z
267417582,andrewpmk,1679,1,21210747,2014-03-20T14:18:35Z
267417660,abDoug,3789884,2,47699374,2017-04-12T15:57:00Z
267417661,andrewpmk,1679,1,21210761,2014-03-20T14:19:16Z
267447270,andrewpmk,1679,1,21213235,2014-03-20T16:54:52Z
267447348,andrewpmk,1679,1,21213252,2014-03-20T16:55:45Z
267447371,abDoug,3789884,2,42324441,2016-09-21T14:03:09Z
267447373,andrewpmk,1679,1,21213268,2014-03-20T16:57:06Z
267447374,ionutr_telenav,4930407,4,50942860,2017-08-08T12:30:52Z
267447501,andrewpmk,1679,1,21213288,2014-03-20T16:58:22Z
267447502,andrewpmk,1679,1,21213288,2014-03-20T16:58:22Z
267447504,abDoug,3789884,2,40780422,2016-07-16T14:08:24Z
267447505,abDoug,3789884,2,40780422,2016-07-16T14:08:23Z
267447506,abDoug,3789884,3,40780422,2016-07-16T14:08:23Z
267447507,abDoug,3789884,3,40780422,2016-07-16T14:08:24Z
267600270,andrewpmk,1679,1,21220698,2014-03-21T02:12:33Z
267600271,andrewpmk,1679,1,21220698,2014-03-21T02:12:33Z
267600280,abDoug,3789884,5,45054520,2017-01-10T16:07:05Z
267600302,JamesBadger,901180,2,21331255,2014-03-26T19:38:53Z
267600303,abDoug,3789884,2,45036936,2017-01-09T20:53:42Z
267600330,andrewpmk,1679,1,21220726,2014-03-21T02:16:29Z
267600331,andrewpmk,1679,1,21220726,2014-03-21T02:16:29Z
267600338,abDoug,3789884,2,42985854,2016-10-18T14:51:53Z
267600339,andrewpmk,1679,1,21220731,2014-03-21T02:17:19Z
267600375,abDoug,3789884,2,42985854,2016-10-18T14:51:53Z
267600376,abDoug,3789884,2,42985854,2016-10-18T14:51:53Z
267600377,andrewpmk,1679,1,21220741,2014-03-21T02:19:11Z
267600390,andrewpmk,1679,1,21220751,2014-03-21T02:20:43Z
267600391,andrewpmk,1679,1,21220751,2014-03-21T02:20:43Z
267600512,abDoug,3789884,5,45055572,2017-01-10T16:46:21Z
267600521,andrewpmk,1679,1,21220768,2014-03-21T02:22:57Z
267600526,andrewpmk,1679,1,21220772,2014-03-21T02:23:39Z
267600540,abDoug,3789884,3,40283214,2016-06-25T14:50:36Z
267600550,andrewpmk,1679,1,21220791,2014-03-21T02:26:02Z
267679245,andrewpmk,1679,1,21227078,2014-03-21T13:12:16Z
267679740,andrewpmk,1679,1,21227089,2014-03-21T13:13:15Z
267864822,JamesBadger,901180,1,21235015,2014-03-21T21:48:46Z
267864824,JamesBadger,901180,1,21235015,2014-03-21T21:48:46Z
267864826,JamesBadger,901180,2,48287097,2017-04-30T17:23:41Z
267864827,JamesBadger,901180,2,48287097,2017-04-30T17:23:41Z
267877550,abDoug,3789884,2,47825316,2017-04-15T21:27:02Z
267877553,abDoug,3789884,12,47825330,2017-04-15T21:27:54Z
267877556,abDoug,3789884,4,47678175,2017-04-11T23:40:59Z
267877559,JamesBadger,901180,1,21235671,2014-03-21T22:38:47Z
267877561,JamesBadger,901180,1,21235671,2014-03-21T22:38:47Z
267877563,JamesBadger,901180,1,21235671,2014-03-21T22:38:47Z
268207126,simonap_telenav,4827180,9,46359106,2017-02-24T07:21:39Z
268207196,Oberaffe,56597,6,40949980,2016-07-22T13:04:21Z
268207197,Oberaffe,56597,6,40949980,2016-07-22T13:04:21Z
268207591,Oberaffe,56597,4,40949980,2016-07-22T13:04:21Z
268212455,arming_telenav,4827171,4,48356842,2017-05-03T07:45:28Z
268373971,abDoug,3789884,3,43041427,2016-10-20T18:45:59Z
268373972,kartler175,834127,3,43404959,2016-11-04T16:45:30Z
268373974,abDoug,3789884,4,43040198,2016-10-20T17:38:08Z
268373978,shellguard,650783,2,46825993,2017-03-13T22:51:51Z
268373981,Sundance,239998,1,21267822,2014-03-23T16:38:28Z
268373989,abDoug,3789884,2,43040198,2016-10-20T17:38:10Z
268373991,Sundance,239998,1,21267822,2014-03-23T16:38:29Z
268373992,Sundance,239998,1,21267822,2014-03-23T16:38:29Z
268507493,andrewpmk,1679,1,21275695,2014-03-23T23:58:37Z
268507494,abDoug,3789884,2,42039438,2016-09-09T17:31:24Z
268507495,abDoug,3789884,2,41050952,2016-07-27T00:03:20Z
268507510,abDoug,3789884,3,43985442,2016-11-27T15:18:17Z
268507518,abDoug,3789884,2,43985385,2016-11-27T15:15:00Z
268507543,andrewpmk,1679,1,21275710,2014-03-24T00:00:50Z
268507545,abDoug,3789884,3,43985410,2016-11-27T15:16:35Z
268507547,abDoug,3789884,2,43985410,2016-11-27T15:16:35Z
268507548,andrewpmk,1679,1,21275710,2014-03-24T00:00:50Z
268507549,abDoug,3789884,2,43985385,2016-11-27T15:15:00Z
268507649,abDoug,3789884,2,43985410,2016-11-27T15:16:35Z
268507650,abDoug,3789884,2,43985385,2016-11-27T15:15:00Z
268507651,andrewpmk,1679,1,21275718,2014-03-24T00:01:33Z
268679238,abDoug,3789884,3,45331165,2017-01-20T16:43:13Z
268679240,abDoug,3789884,2,42763503,2016-10-09T21:33:15Z
268679241,abDoug,3789884,2,42763503,2016-10-09T21:33:15Z
268679242,abDoug,3789884,3,47874617,2017-04-17T15:05:08Z
268679244,abDoug,3789884,3,47877493,2017-04-17T16:32:17Z
268679246,kartler175,834127,3,43404959,2016-11-04T16:45:30Z
268679247,abDoug,3789884,2,42759734,2016-10-09T18:01:16Z
268679248,abDoug,3789884,2,42759734,2016-10-09T18:01:16Z
268679250,abDoug,3789884,2,45298817,2017-01-19T14:29:47Z
268681181,JamesBadger,901180,2,21524201,2014-04-06T01:18:13Z
